ZipCode,TotalPopulation,NoInsuranceRate,AsthmaRate,DiabetesRate
24816,184,15.7,13.9,23.3
24817,"1,383",11.0,13.7,18.9
24818,"1,109",8.8,12.3,17.3
24822,"1,086",10.1,12.8,17.0
24823,317,14.7,13.3,23.1
24826,98,12.1,12.7,24.2
24827,"1,058",14.3,14.2,21.2
24828,602,13.9,14.6,23.2
24830,160,13.2,14.2,23.6
24831,265,13.0,13.8,28.0
24834,327,10.6,12.3,23.0
24836,522,11.7,14.3,25.6
24839,620,10.7,13.1,19.0
24843,104,13.8,16.0,22.9
24844,"1,585",13.6,14.1,22.2
24845,525,10.8,12.8,21.1
24846,316,13.4,12.9,20.7
24847,259,7.8,12.6,19.5
24848,82,12.2,14.1,27.8
24849,278,10.0,12.9,15.9
24850,90,9.4,13.2,22.1
24851,324,10.8,12.4,18.2
24853,725,11.4,13.6,22.4
24854,860,13.4,13.5,20.6
24857,"1,443",12.2,13.2,19.4
24860,536,9.0,13.3,18.3
24861,138,12.9,14.2,26.5
24862,588,15.2,14.3,23.9
24866,434,12.5,12.8,19.5
24867,364,10.8,12.7,21.4
24868,917,11.5,14.0,25.9
24869,470,10.8,14.0,17.1
24870,"1,852",8.9,12.7,16.3
24871,540,12.2,14.6,22.2
24872,799,15.2,14.6,23.8
24873,448,9.7,13.1,20.3
24874,"2,069",11.2,13.3,19.1
24878,382,13.8,13.8,24.5
24879,399,11.7,13.9,20.8
24880,248,12.6,12.2,21.1
24881,400,14.1,14.6,22.2
24882,501,12.8,14.2,21.3
24888,127,12.0,13.9,23.8
24892,"1,271",12.7,13.4,21.5
24894,470,11.7,13.5,22.1
24898,330,10.5,13.4,23.6
24901,"9,145",7.8,12.1,15.8
24910,"4,519",9.4,13.4,16.6
24915,515,9.1,12.6,21.8
24916,412,9.1,11.9,16.5
24918,"1,625",8.9,11.8,16.0
24920,269,9.7,12.0,19.0
24924,465,9.3,11.9,18.5
24925,"1,042",7.7,11.7,16.6
24927,369,10.1,12.9,20.2
24931,"1,508",7.7,12.1,17.0
24934,489,9.0,12.5,21.3
24935,512,9.0,12.5,17.7
24938,"1,477",7.1,12.0,15.4
24941,"1,000",9.8,12.6,21.1
24943,115,8.3,12.0,17.4
24944,448,9.6,12.9,20.6
24945,400,7.8,12.0,18.1
24946,"1,289",9.7,11.6,16.4
24951,"1,763",8.3,12.2,17.0
24954,"3,079",10.0,12.8,19.3
24957,538,6.9,12.3,16.0
24962,104,8.6,12.2,21.4
24963,"3,697",8.3,12.6,17.6
24966,"1,201",9.9,12.7,19.7
24970,"3,976",9.4,12.8,17.2
24974,203,10.4,13.8,18.3
24976,"1,008",9.5,12.4,19.0
24977,465,8.4,13.0,17.0
24981,529,8.6,12.8,18.5
24983,"1,756",8.5,12.5,17.9
24984,145,10.4,11.9,20.4
24985,299,8.7,12.0,18.5
24986,"4,529",8.4,12.3,16.3
24991,451,9.0,12.1,19.1
25003,"2,272",8.3,12.5,16.2
25005,241,10.2,12.8,15.4
25007,538,13.2,14.4,25.5
25008,243,14.6,14.7,20.1
25009,"1,029",8.8,12.9,16.4
25011,739,8.3,12.2,16.0
25015,"4,043",8.5,12.2,15.4
25019,538,11.1,13.2,20.9
25021,260,12.1,13.8,21.8
25022,87,8.7,13.9,20.0
25024,455,9.5,12.1,15.2
25025,139,10.1,11.5,16.0
25028,308,11.7,13.2,21.0
25030,394,10.0,12.8,20.3
25031,832,9.3,13.2,19.0
25033,"2,117",8.2,12.0,16.5
25035,964,8.9,12.5,16.5
25036,318,8.6,13.3,18.7
25039,921,9.6,12.5,16.1
25040,478,8.8,12.7,17.7
25043,"1,247",10.2,12.6,18.9
25044,221,14.1,15.6,22.0
25045,"4,770",10.3,12.7,19.2
25047,281,9.9,13.4,16.6
25048,282,13.9,13.3,28.2
25049,705,9.2,13.0,16.1
25051,170,9.0,12.8,13.4
25053,"4,227",9.0,12.6,16.5
25054,225,8.9,13.4,17.5
25057,264,10.3,14.0,21.2
25059,424,10.3,13.2,17.7
25060,207,14.3,13.9,21.6
25061,681,9.3,12.8,17.2
25062,165,13.4,14.1,25.3
25063,"1,417",9.3,12.3,18.6
25064,"9,229",7.6,12.4,17.2
25067,913,9.5,12.8,17.9
25070,"1,873",8.3,12.3,15.9
25071,"10,505",7.4,11.9,15.7
25075,602,9.5,12.3,17.8
25076,279,13.1,12.8,21.4
25081,"1,211",7.9,12.7,15.0
25082,"1,988",6.9,12.4,13.9
25083,475,10.3,12.6,17.8
25085,650,9.4,13.4,15.3
25086,792,9.4,12.1,18.4
25088,100,11.1,14.2,17.7
25090,238,9.2,12.0,20.7
25093,159,8.0,11.9,14.2
25102,265,10.1,12.9,17.1
25103,358,9.9,12.6,20.0
25106,518,8.4,12.8,16.2
25107,552,9.6,12.3,17.5
25108,599,7.8,12.9,14.4
25109,527,8.0,12.5,16.3
25110,436,9.6,12.5,19.0
25111,480,11.0,13.4,20.9
25112,245,8.4,12.9,2.0
25113,763,9.4,12.6,18.4
25114,530,9.1,12.0,17.1
25115,77,10.0,12.6,22.1
25118,474,9.6,13.1,22.9
25119,367,9.2,12.7,20.5
25121,899,9.3,12.1,16.1
25123,"3,287",9.7,12.8,18.3
25124,"1,219",7.9,12.2,16.6
25125,878,11.0,13.1,20.5
25126,170,9.6,12.1,20.5
25130,"3,437",8.8,12.8,16.6
25132,273,9.1,12.3,18.0
25133,711,9.4,12.4,19.0
25134,494,8.9,11.6,17.9
25136,"1,366",10.3,13.2,20.9
25139,245,10.1,12.8,20.0
25140,939,14.4,14.0,24.2
25141,218,9.5,11.6,18.0
25142,345,9.8,12.6,18.6
25143,"8,792",8.1,12.1,14.9
25148,314,9.6,13.1,17.6
25149,245,8.3,13.0,18.5
25152,306,9.2,13.7,18.9
25154,778,8.9,12.8,17.4
25156,59,6.7,10.5,13.1
25159,"4,777",8.6,12.5,16.9
25160,238,8.7,12.9,16.5
25161,489,9.5,13.3,21.5
25162,483,9.8,12.8,17.6
25164,"1,136",9.3,12.8,18.0
25165,566,10.3,12.4,16.2
25168,"2,280",8.2,12.2,15.7
25169,395,9.4,12.8,16.5
25173,304,9.6,13.2,25.7
25174,408,14.6,13.4,22.2
25177,"22,870",8.4,12.2,16.2
25180,103,14.7,12.2,17.3
25181,"1,503",9.1,13.0,17.8
25183,83,7.4,12.6,19.2
25185,"1,093",11.0,9.6,16.2
25186,756,9.0,13.3,17.8
25187,690,8.9,12.6,18.5
25193,311,9.2,12.4,18.8
25201,111,9.5,13.2,17.1
25202,"1,445",7.3,12.0,16.1
25203,107,8.0,13.5,17.9
25204,166,11.1,14.3,19.7
25205,246,10.6,12.5,19.2
25206,305,10.6,13.2,22.4
25208,779,12.2,13.3,22.9
25209,953,11.4,13.1,20.3
25211,109,9.6,11.6,22.8
25213,"6,214",6.5,11.8,13.3
25214,477,8.9,11.9,16.9
25231,78,8.5,12.1,17.8
25234,939,10.8,12.8,19.9
25235,983,10.2,12.9,20.1
25239,"1,674",6.6,11.6,15.5
25241,"1,668",7.0,12.2,14.9
25243,924,9.2,12.7,19.9
25244,680,9.3,12.8,19.6
25245,916,7.7,12.2,14.2
25247,487,9.6,13.4,17.2
25248,"2,849",8.5,12.4,17.6
25251,491,10.3,12.3,16.7
25252,"1,089",8.8,12.7,18.8
25253,"1,943",8.3,12.3,15.7
25259,770,9.6,12.8,17.7
25260,"1,404",10.2,13.3,19.0
25261,254,10.3,13.4,20.8
25262,771,6.5,12.2,13.6
25264,404,7.8,12.0,16.6
25265,"1,457",8.2,12.4,15.9
25266,658,9.2,12.3,19.5
25267,658,8.5,13.1,18.9
25268,593,10.1,13.5,18.8
25270,849,9.6,12.1,20.0
25271,"8,893",8.3,12.5,17.4
25275,"2,087",7.9,12.4,17.0
25276,"7,226",10.7,13.0,19.6
25285,703,9.3,12.7,16.1
25286,"1,407",9.6,12.9,18.7
25287,"1,376",10.4,14.5,13.8
25301,"2,908",9.9,13.1,21.2
25302,"14,307",8.3,12.4,17.1
25303,"6,946",5.9,11.7,13.2
25304,"8,466",6.0,11.4,13.4
25306,"6,493",8.1,12.1,15.3
25309,"13,146",8.5,12.1,16.6
25311,"9,487",8.6,12.4,17.5
25312,"8,823",8.2,12.1,17.1
25313,"12,546",6.3,11.5,13.4
25314,"14,673",4.5,10.7,11.8
25315,"3,016",9.5,12.6,17.8
25320,"5,447",8.5,12.4,16.9
25387,"5,215",10.3,13.2,18.8
25401,"15,086",10.9,13.2,17.0
25403,"15,316",7.9,12.3,13.8
25404,"23,034",9.1,12.7,14.1
25405,"14,294",8.9,12.4,12.8
25411,"12,367",7.7,12.0,16.8
25413,"9,299",7.8,12.1,11.9
25414,"19,541",7.5,12.0,13.5
25419,"11,781",7.5,12.2,13.9
25420,"4,402",6.6,12.1,12.9
25422,"1,634",10.3,12.7,21.1
25425,"13,389",6.9,12.0,13.2
25427,"16,219",7.2,12.1,13.2
25428,"12,749",8.3,12.4,12.2
25430,"8,343",7.8,12.3,14.3
25431,322,7.8,11.8,17.7
25432,100,7.9,11.2,13.2
25434,"2,382",8.2,12.2,16.5
25437,519,7.8,12.3,14.4
25438,"7,090",10.6,12.8,14.8
25442,"2,080",6.5,12.1,13.9
25443,"7,852",5.7,11.9,12.1
25444,498,7.4,11.5,14.5
25446,"1,373",6.5,12.2,12.7
25501,"1,092",12.4,13.3,20.7
25502,"1,062",9.0,12.5,17.4
25503,807,8.3,13.7,16.7
25504,"12,972",8.2,12.5,15.4
25505,376,9.9,13.2,19.3
25506,"5,019",10.1,13.1,18.7
25507,"1,102",9.7,12.9,19.5
25508,"8,930",8.9,12.6,17.0
25510,"5,191",7.4,12.4,14.1
25511,922,13.0,14.0,21.3
25512,"1,066",10.8,12.9,18.8
25514,"3,950",11.7,13.5,18.1
25515,"2,062",8.4,12.5,16.0
25517,"1,810",11.8,13.5,19.4
25520,"1,443",7.9,12.7,15.9
25521,"1,019",12.5,13.6,20.6
25523,"2,620",10.1,13.0,17.3
25524,"3,437",10.0,12.9,17.6
25526,"22,578",6.1,11.6,12.9
25529,915,8.8,12.5,15.6
25530,"5,721",8.2,12.6,16.7
25534,174,12.8,14.7,18.2
25535,"2,249",8.0,12.4,16.9
25537,"1,818",6.9,12.3,14.4
25540,285,11.9,12.9,21.3
25541,"9,364",7.5,12.3,14.8
25545,"4,682",7.6,12.5,14.4
25547,545,8.8,12.1,16.3
25550,"8,432",8.6,12.9,17.6
25555,"2,073",8.7,12.6,18.2
25557,"1,320",10.6,12.9,19.5
25559,"2,095",9.1,12.8,17.1
25560,"9,215",5.8,11.5,13.1
25564,"1,213",9.6,12.7,17.2
25565,668,9.7,12.9,19.2
25567,894,9.6,13.0,16.3
25570,"5,898",8.5,12.5,16.0
25571,"1,999",10.1,13.0,18.2
25573,798,12.6,14.1,22.1
25601,"4,642",11.3,13.3,18.8
25606,"1,060",10.7,13.1,19.6
25607,846,10.3,12.8,18.6
25608,"1,000",10.3,13.2,17.9
25611,689,9.0,12.3,14.8
25612,219,8.5,12.4,17.7
25617,250,11.2,13.6,18.7
25621,"2,104",11.0,13.1,18.3
25624,396,8.6,12.2,17.8
25625,"1,528",13.1,12.5,16.5
25628,478,9.0,13.7,18.5
25630,523,10.6,13.6,20.9
25632,740,9.9,12.1,16.0
25634,"1,457",9.2,12.7,18.5
25635,"1,203",9.2,12.6,15.8
25637,983,11.4,13.1,20.9
25638,758,9.7,13.4,18.1
25639,579,11.6,13.3,21.6
25644,441,10.8,11.7,18.6
25646,677,9.7,12.8,20.7
25647,608,9.9,13.7,15.9
25649,"1,273",8.8,12.7,17.9
25650,96,9.2,13.4,23.8
25651,969,11.2,13.4,20.4
25652,"1,472",11.1,13.1,17.7
25653,228,9.4,12.9,16.2
25654,139,9.9,12.7,20.0
25661,"5,162",10.7,13.5,20.9
25666,198,13.7,13.3,19.8
25667,545,10.5,13.5,17.6
25669,689,14.5,13.5,22.6
25670,"3,417",11.2,13.6,20.2
25671,"1,450",12.3,13.7,22.5
25672,266,10.8,13.6,21.6
25674,"2,656",13.2,14.0,22.0
25676,"1,126",12.7,13.3,18.9
25678,"1,108",11.5,13.7,21.4
25685,527,11.8,13.5,21.0
25688,376,13.4,14.2,18.9
25690,489,11.3,13.1,18.7
25692,"1,231",11.8,13.6,20.7
25696,"1,290",13.2,13.7,20.4
25699,130,13.5,14.7,22.4
25701,"22,342",8.8,12.9,16.5
25702,"7,223",10.9,13.8,18.5
25703,"4,950",10.9,14.6,11.8
25704,"14,975",8.6,12.9,15.3
25705,"20,552",7.8,12.7,14.5
25755,"1,602",10.6,15.7,3.0
25801,"31,369",9.3,13.0,18.8
25810,80,7.6,13.8,20.7
25811,148,8.5,12.5,21.0
25812,"1,589",9.1,12.8,19.0
25813,"7,017",9.7,11.4,12.8
25817,514,8.9,14.0,17.2
25818,486,10.0,13.2,16.6
25820,450,7.9,12.1,13.3
25823,"1,044",9.7,12.5,18.6
25825,"2,045",8.7,12.5,16.7
25826,345,8.9,12.6,15.7
25827,"2,077",8.0,12.3,15.1
25831,"1,464",8.9,12.7,18.6
25832,"4,487",7.5,12.1,17.0
25836,813,9.3,12.4,15.9
25837,380,6.4,11.7,13.8
25839,974,9.6,11.9,17.8
25840,"7,290",8.3,12.6,16.6
25841,536,7.2,12.2,15.2
25843,936,9.2,13.0,19.4
25844,"1,219",10.2,12.9,19.0
25845,674,10.1,12.5,15.7
25846,124,9.8,12.6,24.8
25848,329,10.5,12.1,16.6
25849,263,9.8,12.7,16.1
25853,224,9.8,12.7,16.2
25854,867,7.8,12.3,16.7
25855,340,8.3,12.7,21.0
25857,167,8.9,12.8,20.7
25862,244,7.6,12.1,17.2
25864,119,10.4,13.0,18.8
25865,"1,649",9.5,12.7,18.5
25866,322,9.5,13.2,18.1
25868,408,6.2,11.7,15.2
25870,215,8.6,12.4,17.8
25871,922,10.9,13.7,19.3
25873,582,10.6,13.3,21.3
25875,567,8.5,12.6,17.3
25876,67,10.7,11.4,12.8
25878,"1,192",9.4,12.9,17.3
25879,203,8.1,12.7,16.5
25880,"5,340",10.1,13.3,19.0
25882,"1,746",9.0,13.0,16.7
25901,"10,338",9.1,13.1,17.5
25902,362,8.8,12.4,18.4
25904,675,8.8,12.9,15.7
25907,120,9.3,13.6,20.7
25908,82,9.1,12.2,19.3
25909,494,9.1,13.7,17.0
25911,250,11.6,13.6,18.8
25913,284,8.1,13.3,16.0
25915,275,10.5,13.2,16.4
25916,117,8.4,12.1,17.4
25917,"1,887",8.8,12.8,17.9
25918,"4,517",7.0,12.1,14.6
25920,211,9.4,13.3,17.8
25921,"2,663",9.6,13.1,18.0
25922,212,9.9,12.9,18.0
25928,405,9.2,13.3,18.1
25932,224,8.7,13.4,17.0
25938,"1,403",9.4,12.8,18.2
25942,176,6.3,11.6,13.1
25951,"5,024",9.4,12.9,20.0
25958,633,11.8,14.1,22.3
25962,"3,273",11.4,13.0,20.2
25966,123,10.8,12.7,23.1
25969,"1,177",9.9,13.0,17.9
25971,"1,072",7.5,12.1,16.8
25972,352,12.0,13.8,20.5
25976,"2,035",10.1,13.1,20.8
25977,62,11.1,14.0,17.9
25978,609,8.9,12.6,19.7
25979,744,10.3,12.5,18.5
25981,738,11.3,13.4,20.4
25984,"1,650",12.7,13.4,20.7
25985,384,10.8,12.9,21.7
25986,362,9.2,12.9,20.6
25989,319,6.4,12.4,15.2
26003,"40,591",7.6,12.1,15.6
26030,553,8.7,12.3,17.2
26031,"1,790",9.4,13.0,16.6
26032,994,6.5,11.9,8.4
26033,"2,597",7.6,12.3,16.4
26034,"4,451",7.9,12.1,15.9
26035,"2,295",6.2,11.4,14.3
26036,437,7.5,12.5,16.6
26037,"6,365",7.3,11.9,14.9
26038,"2,793",6.7,11.6,15.2
26039,847,8.2,11.9,16.6
26040,"1,767",10.0,13.1,18.5
26041,"15,147",8.7,12.3,16.8
26047,"5,718",8.7,12.5,17.1
26050,"1,334",10.9,13.1,18.0
26055,"1,516",9.2,12.4,17.5
26056,309,7.9,12.5,16.8
26059,"3,164",7.1,12.0,14.7
26060,"1,616",7.5,11.8,14.7
26062,"21,116",7.6,12.3,16.3
26070,"7,820",7.3,12.0,16.3
26074,"1,324",6.6,13.0,3.5
26075,495,8.7,12.1,17.6
26101,"28,337",10.0,13.0,18.3
26104,"16,763",7.8,12.0,16.5
26105,"12,247",6.1,11.5,14.8
26133,"1,395",7.1,11.6,14.6
26134,749,7.8,12.4,16.8
26136,426,9.8,12.6,22.3
26137,811,10.2,12.4,19.8
26138,134,8.2,11.9,23.4
26141,392,9.4,12.2,19.5
26142,"2,455",8.2,12.3,16.5
26143,"4,037",8.4,12.7,17.4
26146,"1,100",8.1,12.7,16.2
26147,"1,711",10.4,12.7,21.5
26148,158,10.1,12.3,21.4
26149,"2,140",7.9,12.0,17.4
26150,"5,811",7.2,11.9,15.9
26151,467,10.9,12.2,20.3
26152,129,10.2,13.1,21.5
26155,"8,095",7.9,12.2,16.7
26159,"2,598",7.7,12.1,15.1
26160,900,8.3,12.6,17.7
26161,374,10.1,12.4,21.2
26164,"7,674",8.5,12.6,18.2
26167,738,9.5,12.4,19.7
26169,772,7.1,11.4,16.1
26170,"6,296",8.5,11.9,15.2
26175,"3,077",8.5,12.3,17.4
26178,402,9.7,12.8,18.9
26180,"2,199",8.4,12.0,17.0
26181,"5,938",5.6,11.5,15.1
26184,"2,237",6.7,11.9,15.8
26187,"6,209",5.8,11.5,14.3
26201,"19,008",8.8,12.5,16.4
26202,568,8.1,12.2,18.4
26203,341,9.5,12.6,17.8
26205,"3,337",8.4,12.4,17.0
26206,"2,623",10.2,12.9,18.9
26208,850,10.9,12.8,17.5
26209,203,10.3,11.6,21.7
26210,95,9.3,12.3,15.8
26215,132,12.2,13.0,21.8
26217,286,12.4,13.8,20.3
26218,"2,680",9.4,12.4,16.2
26222,477,12.3,13.1,22.4
26224,176,9.1,11.0,19.3
26228,110,10.6,11.2,19.3
26230,90,8.3,12.7,16.0
26234,"1,122",9.1,12.1,18.0
26237,574,10.2,12.6,17.6
26238,796,8.8,12.2,17.9
26241,"13,931",8.4,12.4,16.0
26250,"5,448",10.1,12.8,17.5
26253,"3,229",7.3,12.3,16.0
26254,346,7.4,11.9,17.9
26257,701,8.6,11.8,15.2
26259,316,8.1,12.0,15.4
26260,"1,261",7.6,11.7,17.1
26261,"2,300",9.5,12.6,19.8
26263,405,7.2,12.6,17.1
26264,540,9.4,12.1,17.3
26266,239,10.7,13.4,18.0
26267,556,8.9,13.1,17.3
26269,"1,001",7.7,12.2,16.4
26270,666,7.4,11.7,16.2
26271,239,7.6,12.6,15.6
26273,"1,964",15.0,11.1,15.0
26275,609,11.2,13.2,19.1
26276,398,8.0,11.7,16.1
26278,600,8.6,12.1,15.2
26280,"1,490",11.7,13.2,20.7
26282,146,12.4,13.3,22.4
26283,"1,655",7.8,12.2,16.3
26285,492,8.8,12.5,15.5
26287,"2,924",8.0,12.1,16.8
26288,"3,439",9.6,12.7,19.8
26291,174,10.6,12.9,19.8
26292,806,7.6,11.9,17.4
26293,540,8.4,12.2,15.1
26294,537,11.2,12.8,22.4
26296,123,7.2,11.0,18.9
26298,67,9.1,10.8,19.4
26301,"28,586",9.2,12.8,16.8
26320,719,7.7,12.3,16.5
26321,332,8.3,12.8,16.0
26323,371,7.0,12.8,13.1
26325,255,9.3,12.1,19.4
26327,56,9.6,12.6,17.8
26330,"15,887",6.1,11.7,13.0
26335,"1,100",9.9,13.1,20.3
26337,"1,006",9.6,12.8,19.0
26338,638,8.5,12.0,17.6
26339,206,7.9,13.3,18.7
26342,464,9.4,12.3,18.1
26343,538,9.8,12.6,15.7
26346,675,8.8,12.4,16.2
26347,"2,353",9.0,12.6,15.9
26348,206,9.4,12.7,17.6
26349,181,8.8,11.7,17.2
26351,"4,264",12.4,11.4,15.3
26354,"10,421",9.4,12.6,16.4
26361,204,9.1,13.9,16.6
26362,"2,919",9.5,12.7,19.0
26366,85,9.4,14.4,20.6
26369,596,8.8,13.1,18.4
26372,702,8.2,12.6,19.5
26374,"1,464",8.7,12.2,15.6
26376,467,10.5,12.2,20.4
26377,584,9.0,12.3,18.7
26378,"4,246",7.6,12.1,16.2
26384,396,8.6,12.3,19.0
26385,"3,380",8.2,12.3,15.4
26386,"1,973",8.1,12.5,16.1
26404,222,9.6,12.6,18.3
26405,"1,155",8.1,12.2,16.6
26408,"2,745",7.3,12.3,15.9
26410,983,9.0,12.6,17.3
26411,703,8.8,12.2,18.0
26412,569,9.7,12.9,18.7
26415,"3,598",10.1,11.9,14.1
26416,"7,026",8.9,12.5,15.8
26419,761,10.0,12.9,16.8
26421,232,9.6,12.5,17.4
26422,332,7.2,12.2,15.0
26424,199,9.9,14.2,13.5
26425,994,8.6,12.2,17.7
26426,"6,849",8.9,12.2,15.8
26430,396,9.2,12.3,16.5
26431,"5,759",8.0,12.7,16.3
26435,87,11.2,13.8,15.5
26436,165,9.3,11.9,18.6
26437,419,9.7,12.9,17.5
26438,244,8.7,13.1,18.5
26440,"1,243",9.0,12.5,17.2
26443,229,9.4,12.3,18.0
26444,"3,228",8.6,12.5,16.8
26447,"1,174",9.9,12.7,18.0
26448,"1,154",9.2,12.7,17.7
26451,449,7.4,12.2,14.6
26452,"9,861",9.5,12.5,17.2
26456,"3,134",9.2,12.5,16.8
26463,412,7.5,12.2,14.7
26501,"19,200",7.6,11.9,12.7
26505,"39,057",9.0,12.5,8.2
26506,"1,328",6.0,11.6,1.4
26508,"36,907",6.3,11.5,11.2
26519,"1,825",7.8,12.1,16.3
26520,791,8.5,12.3,16.7
26521,242,6.9,11.4,14.6
26524,172,7.7,12.3,15.2
26525,"8,542",11.2,11.4,12.9
26534,868,8.9,13.5,11.6
26537,"5,498",7.9,12.2,15.5
26541,"3,337",7.2,11.8,13.8
26542,"2,439",8.2,12.1,15.3
26543,122,7.2,12.7,13.3
26544,135,7.2,11.8,14.2
26546,114,8.6,10.7,9.4
26547,"2,626",8.6,12.5,14.4
26554,"42,133",7.4,12.3,14.4
26559,"1,369",6.8,12.1,14.5
26560,165,8.2,13.0,19.3
26562,621,8.6,12.4,18.0
26563,380,8.4,13.0,18.2
26568,467,8.1,11.7,13.8
26570,"3,278",7.2,11.9,14.9
26571,"1,800",8.1,12.3,17.0
26572,422,9.8,13.1,20.3
26574,672,8.8,13.0,16.8
26575,574,9.9,12.7,17.9
26576,601,8.2,12.7,17.6
26581,822,9.7,12.6,19.3
26582,"4,597",9.6,12.8,18.5
26585,523,10.5,13.1,20.5
26586,88,7.6,11.8,16.4
26587,290,8.5,11.9,17.5
26588,"2,758",8.4,12.7,17.0
26590,702,6.4,11.6,14.7
26591,"1,320",8.8,13.2,17.3
26601,"4,220",10.7,12.5,18.7
26610,"1,095",7.4,12.0,15.6
26611,214,9.1,11.9,18.2
26615,165,10.0,13.5,20.0
26617,231,8.2,13.5,16.1
26619,558,10.8,12.6,19.0
26621,694,10.3,12.8,21.2
26623,"1,048",9.2,12.5,19.7
26624,"2,507",9.5,12.5,17.9
26627,368,10.6,13.1,20.4
26629,407,9.4,12.7,18.4
26631,217,10.0,13.7,22.0
26636,363,9.7,12.7,18.7
26638,222,9.6,11.7,19.7
26651,"8,774",8.3,12.2,15.9
26656,474,10.6,12.3,19.8
26660,330,8.7,12.2,16.7
26662,658,8.0,12.1,20.0
26667,95,8.7,13.0,18.5
26671,309,9.1,12.5,19.4
26676,409,8.8,11.7,16.8
26678,"1,203",7.4,12.2,15.3
26679,"1,753",7.4,12.1,16.2
26680,441,8.0,12.3,15.2
26681,"1,860",8.5,12.3,16.9
26684,179,7.5,11.4,17.7
26690,468,10.0,12.8,17.8
26691,468,7.5,12.7,16.9
26704,"5,532",8.5,12.0,15.6
26705,959,7.9,12.1,16.7
26707,226,7.3,11.7,15.7
26710,"1,967",7.4,12.0,15.0
26711,"2,527",8.8,12.2,16.7
26714,565,9.5,12.2,18.6
26716,656,8.1,12.0,17.6
26717,"1,063",9.3,12.2,19.2
26719,"2,375",6.4,11.6,13.6
26720,186,7.7,11.6,15.7
26722,702,8.4,11.9,17.4
26726,"13,137",7.2,12.1,14.7
26731,253,7.9,10.8,15.6
26739,749,7.1,12.1,15.8
26743,"1,436",6.6,11.8,15.6
26750,726,10.4,13.4,19.9
26753,"5,991",7.1,12.1,15.6
26755,571,7.9,11.9,15.6
26757,"6,218",8.5,12.1,17.6
26761,637,7.5,12.4,14.6
26763,"1,577",8.0,12.0,15.4
26764,"4,085",9.1,12.5,18.2
26767,644,8.3,12.5,16.6
26801,"1,304",8.2,12.2,19.4
26802,937,8.9,12.4,19.0
26804,480,9.6,12.3,19.4
26807,"2,426",7.7,11.8,17.6
26808,814,9.1,12.1,18.6
26810,372,9.0,11.9,20.8
26812,"1,791",9.5,12.8,20.6
26814,407,9.1,12.4,19.1
26815,581,9.0,11.8,20.1
26817,403,7.4,12.6,15.8
26818,986,9.8,13.3,17.8
26823,150,9.1,12.8,18.6
26833,"2,253",7.9,11.8,14.8
26836,"6,331",11.4,12.7,19.1
26845,823,6.7,11.7,15.4
26847,"6,014",8.4,12.3,17.3
26851,"2,012",8.4,12.5,16.6
26852,931,8.2,12.3,17.6
26855,654,8.1,11.9,16.2
26865,448,9.1,12.6,17.0
26866,776,7.8,11.4,17.0
26884,271,8.9,12.4,19.7
26886,185,8.5,11.9,23.1
27006,"14,963",7.0,10.3,11.5
27007,"2,051",11.5,11.6,12.2
27009,"2,860",9.0,11.2,12.4
27011,"5,210",11.2,11.2,12.8
27012,"29,954",7.3,10.4,11.0
27013,"6,257",10.4,11.2,12.4
27014,798,12.7,11.7,12.1
27016,"1,693",9.6,11.1,14.1
27017,"8,976",15.1,10.9,12.8
27018,"7,550",9.7,10.9,12.2
27019,"3,768",9.7,11.2,13.2
27020,"6,168",15.3,11.6,15.6
27021,"17,345",8.9,10.9,12.3
27022,"1,399",10.4,10.9,14.4
27023,"13,214",6.4,10.3,10.5
27024,"2,589",11.4,11.5,12.8
27025,"10,769",10.8,11.3,14.1
27027,"4,006",11.5,11.4,14.9
27028,"26,479",10.7,10.9,12.5
27030,"36,995",13.2,11.5,14.7
27040,"12,409",7.2,10.5,11.2
27041,"7,501",9.6,11.2,12.2
27042,664,10.8,11.7,13.9
27043,"6,322",8.3,10.9,12.2
27045,"9,548",9.6,11.0,12.0
27046,"1,977",11.4,11.2,14.9
27047,"1,169",9.1,11.1,12.5
27048,"7,910",12.3,11.4,14.0
27050,"3,929",8.3,11.0,11.6
27051,"8,195",10.7,11.3,12.6
27052,"9,861",10.1,11.3,14.7
27053,"2,883",8.7,10.9,13.1
27054,"2,602",9.7,11.0,12.2
27055,"14,109",12.0,10.8,12.8
27101,"21,654",12.5,11.8,14.8
27103,"36,023",10.0,10.9,11.3
27104,"30,533",7.9,10.2,10.4
27105,"39,977",17.3,12.7,18.9
27106,"49,115",10.1,11.0,11.4
27107,"49,834",15.7,11.6,14.3
27109,"3,120",8.8,11.4,1.2
27110,"2,138",16.9,17.7,4.0
27127,"39,809",12.8,11.4,12.3
27201,93,8.0,9.6,9.5
27203,"21,869",18.5,11.0,14.3
27205,"33,562",12.1,10.8,13.0
27207,"3,724",10.0,11.2,12.6
27208,"1,790",9.3,10.9,12.4
27209,"4,016",20.9,11.1,16.9
27212,"2,667",15.4,10.4,16.2
27213,83,11.8,13.1,10.6
27214,"12,417",9.5,11.3,11.9
27215,"44,620",10.4,10.7,11.9
27217,"39,556",17.7,11.7,16.0
27229,"3,228",17.6,11.5,15.7
27231,"1,939",8.7,10.9,13.3
27233,"3,477",9.0,10.7,11.8
27235,"4,876",6.3,9.6,10.8
27239,"8,839",10.8,11.2,13.9
27242,"1,807",11.7,10.9,14.5
27243,"4,622",8.5,10.7,11.3
